,id,title,link,host,duedate,image,description,tags
50,51,<금피아> 5기 금융권 취업 멘토링,https://linkareer.com/activity/44246,삼성생명,11/5/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-071759145918260_content.png,"「금피아」5기 금융권 취업 멘토링 ﻿■ 활동소개각종 금융권 취업을 원하는 학생들을 위한 실무적인 멘토링 프로그램입니다.1) 금융권에서 일 해보고 싶기는 한데 아직 아무 것도 몰라서 전반적인 멘토링이 필요한,2) 금융업 중 어떤 직무가 나에게 맞는건지 알고 싶은,3) 기관과 직무는 선택했으나 실제 업무가 나와 맞는지 알고 싶은,4) 경제 뉴스나 금융 리포트를 주기적으로 분석해볼 수 있는 소스와 코칭이 필요한,5) 뚜렷한 목표는 있으나 자소서나 면접을 위한 대비/연습이 필요한그런 금융권 지원자들을 위한 금융권 7년차 멘토의 단기 속성 멘토링!약 6회에 걸쳐 자소서 작성 팁과 첨삭, 면접 준비 및 시뮬레이션, 현재 경제 뉴스 및 관련 리포트 분석 과제 등을 통해 단기간 내의 취업 준비를 목표로 하고 있습니다.(방학에는 자격증 취득을 위한 실 사례 위주 강의 예정)특히! 금융권 실무 경험이 없어 기관과 직무를 선택하는 데 어려움이 있거나 정한 진로에서의 실무는 몰라 고민인 학생들을 위해서 직무 상담 멘토링 또한 진행 예정이니, 많은 도움 받고 모두 금융인으로서 성공하기 바랍니다.■ 모집기간 : ~ 2020년 8월 15일 / 12:00 限■ 면접과정 : 지원 양식 제출 후 개별 유선 연락■ 교육기간 : 총 3주간 6회 교육 (8월 17월, 19수, 21금, 24월, 26수, 28금)■ 교육시간 : 매주 월수금 오후 2시 ~ 4시 + 요청 시 개별 면담 시간■ 모집대상- 전국 정규대학(4년제) 3학년 1학기 이상 수료자, 4학년 재학생, 휴학생 및 기 졸업자- 전문대학 3학기 이상 수료자 및 졸업자- 위 학생 중 금융권 취업을 원하는 지원자■ 지원방법구글 설문지 답변 후 제출( 제출 완료하면 담당자가 연락하여 추천자 전형으로 지원안내예정)지원 URL: https://forms.gle/9JnsicHqvfYu7j9v5■ 강조 사항- 금융권 취업에 대해 열정이 있는 사람- 기본적인 시간 준수 및 과정 성실히 수행하며 실질적으로 도움을 얻을 사람- 금융권 실무자의 전반적인 멘토링이 절실한 사람■ 활동 내용 및 혜택- 현재 금융업 트렌드와 금융 업무 현황의 이해- 경제 뉴스, 증권가 시황, 리포트 등 소스 제공 및 코칭- 각 직무별 자소서 첨삭 및 면접 대비- 삼성 금융권 직무 관련 간단 면접 경험 (조건 충족 시, 지원자 限)- 추후 방학 시즌 진행 예정인 자격증 대비반 선착 지원 (조건 충족 시, 지원자 限)■ 활동 내용 및 혜택- 현재 금융업 트렌드와 금융 업무 현황의 이해- 경제 뉴스, 증권가 시황, 리포트 등 소스 제공 및 코칭- 각 직무별 자소서 첨삭 및 면접 대비- 삼성 금융권 직무 관련 간단 면접 경험 (조건 충족 시, 지원자 限)- 추후 방학 시즌 진행 예정인 자격증 대비반 선착 지원 (조건 충족 시, 지원자 限)■ 강사 약력- 연세대학교 경영학과 졸업- S사 금융권 현업 총 7년차, 팀장으로 2년차 경력- 금융권 각종 대외활동 / 컨설팅 직무 자소서 첨삭 및 면접관 경력- 금융권 취준 멘티들 직무 면담 및 멘토링 3년차 경력- AFPK, CFP 등 다수 금융권 지원 관련 자격증 보유﻿

","['대외활동', '경영']"
51,52,비페스타  대학생 서포터즈 <뷰티스타> 3기 모집,https://linkareer.com/activity/44723,비페스타,8/30/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-141758407119640_content.png,"맨담코리아 비페스타 대학생 서포터즈<뷰티스타> 3기 모집 ■뷰티스타란? 아름다운 피부의 시작은 클렌징이라는 모토로, 건강하고 빛나는 피부를 가꾸는 글로벌 브랜드 ‘비페스타’의 제품을 경험하고 건강한 아름다움을 적극적으로 공유하여 빛내는 진정한
‘뷰티스타’를 의미합니다 ■지원자격                                                                                              비페스타를 사랑하는 남녀 대학생 총 30명 -      
뷰티 및 SNS 트렌드에 관심이 많은 자-      
SNS 운영 및 활발한 활동자-      
월 1회 개인 SNS에 미션 진행이 가능한 자                                 -      
블로거 15명 / 인스타그래머 15명 선발 예정                                                                                                                                ■활동 내용매월 지정된 주제를 가지고 본인의 개성을 활용하여 자유롭게 콘텐츠 크리에이션 ■활동 혜택-      
다양한 신제품 체험 및 브랜드 제품 무료 체험-      
활동 증빙 수료증 지급-      
최우수 서포터즈: 상장 및 상금(백화점상품권) & 1년치 클렌징 제품 수여  ■일정-      
지원: 8월 17일(월) ~ 8월 30일(일) 자정-      
합격: 9월 2일(수) 합격자 개별공지-      
활동기간: 9월 7일 ~ 12월 31일 (약 4개월)-      
최우수 서포터즈 발표: 21년 1월 중 ■지원방법STEP 1) 본인이 본 뷰티스타 모집글을 본인 SNS에 스크랩한다 STEP 2) 비페스타 공식 인스타그램(@bifesta.korea)을 팔로우STEP 3) 비페스타 공식 인스타그램 프로필 링크에 아래의 내용
기입하면 지원완료!       
*지원분야, 이름, 연락처, 활동할 개인 SNS 계정       
지원동기, 활동 포부, SNS 스크랩
인증샷, 공식 인스타그램 팔로우 인증샷 ■비페스타 공식 인스타그램 : https://www.instagram.com/bifesta.korea/
■기타 궁금하신 사항은 비페스타 공식 인스타그램 DM 으로 문의부탁드립니다","['대외활동', '미술']"
52,53,굿네이버스 경기1본부 NGO봉사단,https://linkareer.com/activity/44687,굿네이버스,8/26/2020,,"<굿네이버스 경기1본부 NGO봉사단 3기 하반기 모집(~8월 26일까지)>          [특전]- 직접 캠페이너로서 굿네이버스 사업에 대해 이해하고 체험할 수 있는 절호의 기회!- 뻔~~한 활동이 아닌 나만의 스토리를 만들 수 있는 기회!- 말로만 들었던 어려운 펀드레이징을 쉽게 재밌게 알 수 있는 기회!- 유쾌한 굿네이버스 직원이 전해주는 입사 노하우 및 꿀팁 제공 기회!  [모집인원]- 00명(선착순 모집) / ~2020년 8월 26일 18시까지  [모집대상]- 굿네이버스 사업 및 국제구호개발 NGO활동에 관심이 있는 분- NGO봉사단 활동기간을 성실히 완수할 수 있는 분- 굿네이버스 사업 안내에 대해 적극적이고 열정적으로 임할 수 있는 분- 봉사정신과 책임감이 강하며 범죄 경력이 없는 자- 대학교 재학생, 복학생, 휴학생, 졸업생 등 20대 (학력, 거주지역 무관)  [활동기간]- 2020년 8월 말 ~ 12월 초 / 11:30-15:30- 주 1회 ~ 2회 활동 필수 (공강 필수이며 월~금요일 중 선택)  [활동내용]- 국내외 아이들의 좋은 변화를 만들어 가기 위한 주 1회 캠페이너└ 굿네이버스가 다루고 있는 국내 및 국제이슈를 통한 나눔문화 캠페인 진행└ 시민들이 나눔에 동참할 수 있도록 적극적인 캠페이너 활동- 굿네이버스 내 사업 및 행사 참여 [NGO봉사단 활동 혜택]- 봉사시간 인증(VMS)- NGO봉사단 수료증 지급(단, 2회 이상 무단 불참 시 지급 제한)- NGO단체 캠페이너 활동 경험- 굿네이버스 사업 교육 제공- 굿네이버스 입사 Pre인턴십 제공(6개월 이상 활동 시 가능 / 차등 지급) [접수 및 문의방법]- 접수 : 신청서 작성 후 이메일 접수 (mhkim@gni.kr)- 면접 : 비대면 전화 면접 예정- 문의 : 굿네이버스 경기1본부 김문희 대리 T.031-778-7020     * 굿네이버스와 함께 세상을 위한 좋은변화를 이루어가는데 동참해주실 여러분들의 적극적인 참여를 기대합니다:)",['대외활동']
53,54,십시일밥 대학별 이사 모집(중앙대/울산대/한국외대/경희대),https://linkareer.com/activity/41720,십시일밥,9/30/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-07-021311586942840_content.png,"안녕하세요 십시일밥입니다!2020년 2학기 십시일밥과 함께 따뜻한 변화를 만들어 갈 ""울산대, 한국외대(글로벌 캠퍼스), 중앙대(서울), 경희대(서울)"" 십시일밥 이사를 모집합니다 :)십시일밥은 2014년 설립된 비영리민간단체로서, 식권사업을 통해 대학교 학생식당 내에서 학생들이 봉사를 하고 받은 임금을 통해 캠퍼스 내 취약계층 학우들에게 식권 나눔을 하고 있습니다.현재 2020년 2학기 대학별 이사를 모집하고 있으니, 카카오톡 플러스 친구 ""십시일밥"" 등록 후 안내된 절차에 따라 진행해주세요.대학별 이사는 대학 십시일밥의 대표로서, 전반적인 사업을 총 관리하는 담당자입니다.* 활동시간 : 학교마다 상이(이사 개인적으로 조정할 수 있음. 보통 일주일에 2-3시간 이내)* 활동혜택 : 1365를 통한 봉사시간 지급 및 식사 제공(학교마다 상이)* 활동기간 : 2020년 7월부터 1년 (최소)* 활동내용 : 1. 식당과의 계약 체결 2. 봉사자 모집 3. 사업관리 4. 십시일밥 사무국 행사 참여(필수/연 2회) 등문의 사항은 십시일밥 홈페이지 및 카카오톡 플러스 친구로 연락주세요!","['대외활동', '경영', '봉사']"
54,55,부산글로벌게임센터  2020 서포터즈 4기 모집,https://linkareer.com/activity/41516,부산글로벌게임센터,11/30/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-06-301236324973540_content.png,"2020 부산글로벌게임센터 서포터즈 4기 모집▷ 모집개요   - 나 혼자만 알기엔 너무 재밌는 게임인데 홍보 할 방법이 없다!   - 다른 사람들보다 먼저 체험해보고 리뷰를 작성해서 알려주고 싶다!   - 이런 넓은 아량을 가지고 있는 서포터즈분들이 저희 비지씨에 큰 힘이 됩니다.▷ 기간 및 일정   - 접수기간 : 2020.06.15. ~ 07.06.   - 활동기간 : 2020.07.13. ~ 12.11.▷ 지원자격   - 게임에 관심이 많은 20대라면 누구나▷  활동내용   - BGC 입주기업 게임 리뷰, BGC 추진사업 소개 및 공유(월 1회 이상)   - SNS 콘텐츠(이미지, 영상) 기획 및 제작   - 온 · 오프라인 마케팅 기획 및 실행   - BIC 2020 등 지역 게임 행사 취재   - 서포터즈 수료식 등 공식 행사 참여○ 접수방법   - 지원서 작성   - 개인정보 제공 및 활용 동의서 작성   - 상단에 게재된 모든 파일을 이메일( 4th.bgc@gmail.com )로 제출▷ 혜택내역   - 2020 부산인디커넥트페스티벌 등 게임 관련 행사 무료참관   - 부산글로벌게임센터 입주 기업 신규 런칭 게임 우선 체험기회 제공   - 기간 내 성실히 활동 시, 수료증 발급   - 활동비 지급 및 우수 활동자 포상     [시상]   - 최우수 활동팀 : 50만원   - 최우수 활동인 : 20만원   - 우수 활동인 : 10만원▷ 문의       [부산글로벌게임센터]   - ☏010-3584-0236   - E-Mail : 4th.bgc@gmail.com","['대외활동', '경영', 'IT']"
55,56,의정부시청 2020년 솔로몬 봉사단 모집 안내,https://linkareer.com/activity/32380,의정부시청,12/31/2020,,"2020년 솔로몬 봉사단 모집 안내▷ 접수기간: 2020.01.30(목) ~ 2020.12.31(목) 까지▷ 지원자격- 의정부시 거주 또는 직장을 둔 45세이하 직장인 미혼남녀▷ 활동내용 : 봉사활동을 통한 자연스러운 만남 추진  - 봉사활동 : 자원봉사센터와 연계 월1회(매월 마지막 토요일) 봉사활동 추진  - 워크숍 및 모임 등 :  워크숍과 수시모임, 야유회 등으로 지속적 만남추진▷ 담당자 전화번호 : 031-828-2282","['대외활동', '봉사']"
56,57,[튜터링 쨔요] 중국어회화어플 튜터링 쨔요 체험단 모집,https://linkareer.com/activity/44648,튜터링,8/27/2020,,"안녕하세요.튜터링 쨔요에 관심을 가져주셔서 진심으로 감사드립니다!!중국어 1도 못해도 괜찮아요! 중국어를 잘 하고 싶다는 의지만 있으면 튜터링 쨔요 체험에 지원할 자격이 충분히 됩니다!!궁금하신 점은 언제든지 쨔요앱 1:1문의 또는✉contact@tutoring.co.kr로 연락 부탁드립니다!*아래 내용을 꼼꼼히 확인해주세요.1️⃣체험단 활동내용신청 기간 : 8월14일 ~ 8월27일활동 기간 : 9월1일 ~ 9월27일체험단 활동 : 1. 한달 동안 사용하실 수 있는 20분 12회 쨔요 수강권이 지급됩니다!! 수업은 하루에 2번 3번 해도 상관없으니, 한 달 안에 꼭 12회 다 하셨으면 좋겠어요!! 여러분들의 중국어회화 실력 향상에 큰 도움이 됩니다!2. 한달에 총 2개의 튜터링 쨔요 후기 Blog 포스팅 또는 Youtube 영상을 올려주시면 됩니다.3. 튜터링 쨔요 사용 시 불편한 점 또는 개선해야할 점이 있다면 언제든지 저에게 메일로 알려주세요.(contact@tutoring.co.kr)2️⃣쨔요 체험단의 혜택⭐️17만원 상당의 튜터링 쨔요 체험수강권을 드려요!⭐️우수 체험단 (3명)에게는 스타벅스 6만원 상품권이 있어요! (우수체험단 팁: 꾸준한 수업과 공감을 이끌어 내는 진정성 있는 리뷰)3️⃣쨔요 체험단의 참여 조건1. 튜터링 쨔요 가입후 레벨테스트 완성하신 분 ( 다운로드 : https://bit.ly/3iz6tyI )2. 중국어 시험 준비 및 회화 실력을 올리고 싶으신 분3. 중국어를 시작하고 싶은 모든 분4. 그동안 중국어 배울 시간이 없었던 모든 분지금이 기회에요!!!이상 내용에 대해서 궁금하신 점은 언제든지 연락 부탁드립니다!연락처 : 쨔요 앱 1:1문의 또는 (✉contact@tutoring.co.kr)다시 한번 지원해주셔서 진심으로 감사드립니다!! 씨에씨에!!❤️지원 링크 : https://bit.ly/2CnJ8AA인스타그램 : tutoring_jiayou","['대외활동', '사회', '경영']"
57,58,[교육부/한국과학창의재단] 2020년 2학기 『함성소리·알락달락』 참여 대학생 교육기부 동아리 모집,https://linkareer.com/activity/44707,교육부/한국과학창의재단,9/6/2020,,"■ 2020년 2학기 『함성소리·알락달락』 참여 대학생 교육기부 동아리 모집 ■교육부와 한국과학창의재단은 초·중학생의 다양한 창의적 체험활동 참여 기회 확대를 위해 대학생 교육기부 사업을 운영하고 있습니다. 『2020년 2학기 함성소리·알락달락』 사업에 많은 관심과 참여 바랍니다.1. 대상 : 재학·휴학 중인 대학(원)생으로 구성된 동아리 200여 팀- 동아리는 2~6인으로 구성(대학교 소속 동아리 아니어도 친구들과 구성 가능)- 개인, 고등학생, 졸업자, 입학예정자 지원불가2. 내용 : 초등학생 대상 소그룹 교육프로그램 기획 및 운영사업명토요프로그램 함성소리알락달락 행복한 교실주요내용동아리의 특색이 반영된소그룹 교육프로그램 기획·운영진로 및 창의적 체험활동을주요 테마로, 소그룹 프로젝트형교육프로그램 기획·운영운영시기학기 중 매주 토요일 운영학기 중 평일 운영운영기간`20. 10. 05.(월) ~ 12. 12.(토) 중 5~8회3. 지원사항- 사회봉사활동 시간 지급 (교육봉사활동시간으로 대체 가능)- 대학생 교육기부 활동지원금(재료비 등) 지급 활동지원금은 방역물품 등 운영재료비, 회의비 등 230만원(예정)4. 접수기간 : ~ 2020.09.06(일) 24:00- (심사 및 매칭) 2020.09.09(수) ~ 09.20(일) 중* 문의사항- 전화 : 010-3014-9156- 이메일 : (함성소리) sori@kofac.re.kr(알락달락) alloc@kofac.re.kr- 운영시간 : 09:00 ~ 18:00신청페이지 바로가기 >> https://www.teachforkorea.go.kr/university_student_programs/﻿","['대외활동', '봉사']"
58,59,서울문화재단  2020 삼각산시민청 시민홍보단 모집,https://linkareer.com/activity/40350,서울문화재단,12/31/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-06-101128361618620_content.png,"서울문화재단 2020 삼각산시민청 시민홍보단 모집■ 모집분야- 시민디자이너(홍보 디자인, 영상 디자인)- 시민 기자■ 모집인원: 6명- 삼각산시민청 시민디자이너 3명- 삼각산시민청 시민 기자 3명■ 지원자격- 동북권(강북,노원,도봉,성북구) 거주자 또는 동북권 소재지 대학(교) 재학ㆍ졸업자- SNS 및 뉴미디어 채널 활용 경험자■ 활동기간: 2020년 7월 ~ 12월(예정)■ 주요혜택[금액지원] - 시민 디자이너(30만원/건)  * 홍보디자인: 포스터 1종, 베리에이션 3건 (총 4건)  * 영상디자인: 영상 구성 및 편집 제작 1건 - 시민 기자 : 5만원/건  * 기획기사 및 인터뷰 원고 1건[기타지원] - 문화예술 행사 무료초청 및 공간방문 기회 제공 - 홍보 역량강화를 위한 전문가 강연 프로그램 운영 - 네트워킹 강화를 위한 활동 및 공간지원■ 의무사항- 월 1건 콘텐츠 제작 (연간 총 6건)- 파트너스데이 월 1회 필수 참석 (매월 첫째주 금요일 진행)■ 접수기간: 2020. 6. 1.(월) ~ 6. 14.(일) 24시■ 접수방법: 이메일(sgsimin@sfac.or.kr.)접수- 공통 * 양식1. 삼각산시민청 시민홍보단 지원신청서- 시민디자이너 * 홍보디자인: 디자인 포트폴리오 2건 이상 (해상도 150dpi 이하) * 영상디자인: 영상 포트폴리오 2건 이상 (유튜브, 네이버 동영상 등 URL 기재)- 시민기자 * 양식2. 주제에 따른 기획기사 1건■ 문의- 삼각산시민청: 02-900-0083 / sgsimin@sfac.or.kr","['대외활동', '사회', '경영']"
59,60,HIT!T 제 1기 마케팅 서포터즈 모집 (~8/30),https://linkareer.com/activity/44726,주식회사 힛잇,8/30/2020,,"▶ 주최사/활동명주식회사 힛잇 / 힛잇 마케팅 서포터즈 1기 모집▶ 활동내용 또는 응모주제IT 기업 힛잇과 함께 위치기반 영상 앱을 홍보하고 사용해보며 다양한 아이디어를 공유1. 힛잇과 함께 유튜브 컨텐츠 제작 ! ( B급 유머 대환영 !)2. 힛잇 어플리케이션 SNS 홍보 !3. 힛잇 어플리케이션 마케팅 아이디어 공유 !4. 힛잇 어플리케이션 피드백 공유 !5. 힛잇 어플리케이션 마케팅 컨텐츠 제작 !▶모집기간 또는 응모 일정-모집기간 : 2020.08.14 (금) ~ 2020/08/30 (일)-합격자발표 : 2020.08.31 (월)▶모집인원: 00명 (남녀노소 누구나)▶지원자격 또는 응모자격-블로그와 SNS에 관심이 많은 누구나-영상 기반 어플리케이션에 관심이 있는 누구나-트렌드와 밈에 민감한 누구나▶활동지역-코로나19로 인해 많은 부분을 언택트로 진행할 예정이며 선택적으로 오프라인 행사 참여 가능-회사 강남 신논현역 도보 5분▶심사기준 및 진행 과정-비대면 면접 혹은 전화 면접으로 진행할 예정, 선택적으로 대면 면접 가능▶활동 혜택 또는 시상1. 서포터즈 활동비 매월 지급2. 대외활동 마케팅 직무 수료증 지급3. 우수 활동 서포터즈 상품 혹은 상금 ( 40만원 상당 )▶지원 방법-온라인 지원-지원서 제출 링크 : http://naver.me/5NFgKYI7 ▶홈페이지-힛잇 : www.hitit.xyz-네이버블로그: blog.naver.com/hitit_bykoh▶기타-문의: 02-3705-7295 / sjl74@hitit.xyz","['대외활동', '경영', 'IT']"
60,61,제4회 청년의 날 크리에이터 페스티벌 서포터즈 모집,https://linkareer.com/activity/43918,청년과미래,9/11/2020,,"제4회 청년의 날 크리에이터 페스티벌 서포터즈 모집⠀크리에이터에 관심이 있다면!열정이 넘친다면!지금 바로 지원하세요❗️❗️⠀ 일시: 2020년 9월 12일(토) 10:00 ~ 21:00 장소: 서울 여의도 공원⠀<신청자격>만 19세 이상 열정적인 청년 누구나⠀<활동기간>2020년 8월 중순 ~ 2020년 9월 12일⠀<참가신청>청년과 미래 홈페이지 혹은 구글폼(QR코드)⠀<활동특전>☑️국회의원과 청년과미래 명의 공로상 수여(성실 활동자)☑️제4회 대한민국 청년의 날 활동인증서 발급☑️자원봉사시간 지급(1365, 총16시간)⠀<문의>카카오톡 플러스친구 “청년의 날 크리에이터 페스티벌”⠀구글폼: https://docs.google.com/forms/d/1O7FRZQ_gP1l_WjmifhicARpITGq5ViSkOy4l1m1cosI/edit⠀#청년과미래 #청년의날 #청년의날페스티벌 #9월12일 #여의도공원 #크리에이터페스티벌 #크리에이터 #대외활동 #대학생 #청년 #서포터즈 #자원봉사 #팔로우 #follow #좋아요 #도전 #대학생대외활동 #맞팔","['대외활동', '미술']"
61,62,[UN SDSN] Youth SDG Coordinator Recruiting (~8/31),https://linkareer.com/activity/44474,UN SDSN Youth Korea,8/31/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-112324275025270_content.png,"[UN SDSN] Youth SDG Coordinator Recruiting (~8/31) ▷ 주최기관 / 단체명- UN SDSN (United Nations Sustainable Development Solutions Network,
유엔지속가능발전해법네트워크) SDSN은 전 세계 과학기술 전문가들을 동원하여 SDGs(Sustainable
Development Goals)를 수립하고, SDGs와 파리기후협약의 이행과 실용적인
해법을 촉진하기 위해 2012년 UN사무총장이 창립한 UN자문기관입니다. 저명한 개발경제학자이자 UN사무총장 특별자문관인 Jeffrey Sachs 교수가 대표직을
맡고 있으며, 미국 뉴욕-프랑스 파리-인도 델리에 사무국을 두고 28개 지역(또는 국가) 네트워크에서 903개
기관이 함께하고 있습니다. SDSN은 세계가 직면하고 있는 경제적-사회적-환경적 문제들에 통합적으로 접근하는 것을 장려하며, UN산하기구-다자간금융기관-민간기업-시민사회와
긴밀하게 협력합니다. - UN SDSN Youth Initiative SDSN Youth는 전 세계 청년들의 지속가능한 해법 창출을 지원하기 위해 2015년 발족되었습니다. 1) SDGs를 청년들에게 교육하고 그 달성을 위해 네트워크로 영입하는 것, 2) 전 세계의 청년들을 연결하여 생각과 경험을 공유하고 SDG 달성을
위해 협력시키는 것, 3) SDGs를 위한 혁신적인 해법을 창안하고 확장하는 청년들을 지원하는 것이
주목적입니다. ▷ 모집 대상ㆍ대한민국 소재 대학(원)에 재학 중인 만 30세 미만 청년(국적무관)ㆍ지속가능발전 및 국제개발협력에 대한 기본소양을 갖추었거나 갖추기를 희망하는
청년ㆍ9/19 (토) GT(Global citizenship Training)에 전일 참여 가능한 청년ㆍ매월 둘째, 넷째 토요일 운영위원회
및 매주 팀별 회의에 참석 가능한 청년ㆍ3학기 이상 활동 가능한 청년 ▷ 활동내용ㆍ지속가능발전 청년위원회(SDG Youth
Committee) 회원 단체 간 협력 지원ㆍ지속가능발전 청년대학(SDG Youth
Academy) 및 지속가능발전 청년경진대회(SDG Youth Hackathon) 운영ㆍ중앙정부 및 지자체 SDGs유관
정책 검토 및 제언 ▷ 모집 기간2020년 8월 31일 (월) 자정까지 ▷ 모집 분야 별 우대 사항- Academics 팀 (3명)ㆍ주요업무 : 자료수집 및 번역작업ㆍ우대사항 : 국영문 통번역 가능자,  기본 지식 보유자 - Communications 팀 (3명)ㆍ주요업무 : SNS 관리, 콘텐츠 기획, 디자인ㆍ우대사항 : Adobe 디자인
툴(또는 동영상 툴) 활용 가능자, 콘텐츠 기획 및 디자인 관련 포트폴리오 제출자 (양식 및 분량 자유, pdf 파일로 제출) - Operations 팀 (3명)ㆍ주요업무 : 프로그램 기획 및
운영ㆍ우대사항 : MS Office 능숙자, 행사기획 유경험자 ▷ 참가 비용 유/무無 ▷ 활동 지역서울 ▷ 활동 기간3학기 (시보기간 2개월) ▷ 활동 혜택ㆍ2030 의제에 대한 직접적인
공헌ㆍUN 및 NGO 실무자 인터뷰 및 네트워킹 기회ㆍ협력기관 프로그램 지원 시 우선 선발 또는 가산점 부여ㆍUN SDSN Korea 대표
명의 수료증 ▷ 모임 횟수ㆍ월 2회 운영위원회(2, 4주 토요일 14:00~18:00)ㆍ주 1회 이상 팀별 회의(On/Off-line) ▷ 지원 방법ㆍ메일제목: [2020-2 SC] 지원자명   ㆍ제출주소:
korea@sdsnyouth.orgㆍ메일내용: 소속학교/전공/학년/연락처/희망부서ㆍ첨부파일: 영문 CL+CV(양식 자유)를 MS
Office Word (.docx)로 제출 (Communications 팀 지원 시 희망자에 한해 포트폴리오 제출 가능)    ㆍ1차 서류전형: 8월 31일 (월) 자정 마감 
/ 9월 5일 (토) 정오 결과발표 ㆍ2차 조별면접: 9월 12일 (토) 14:00~18:00 중 30분
/ 13일 (일) 정오 결과발표ㆍ3차 집단면접: 9월 19일 (토) 10:00~18:00 전체 / 19일 (토) 21:00 결과발표  ▷ 공식 카페/블로그 및 SNShttp://unsdsn.orghttp://sdsnyouth.orghttp://sdsnkorea.org-SDSN Youth Korea가 궁금하다면? http://instagram.com/sdsnyouth.koreaSDSN의 콘텐츠와 학술활동이 궁금하다면? http://instagram.com/sdsnyouth.korea_news http://blog.naver.com/sdsnyouthkoreahttp://facebook.com/sdsnyouthkorea ▷ 문의

















































































한국 총괄 010-9913-3984","['대외활동', '봉사']"
62,63,"[빡공단 3기] 하루 10분, 대학생 온라인 자기계발 스터디(선착순 모집)",https://linkareer.com/activity/44945,베어유,8/30/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-200949167718240_content.png,"[빡공단 3기] 하루10분, 대학생 온라인
자기계발 스터디(선착순 모집) 하루10분, 대학생을
위한 온라인 자기계발 스터디 대외활동 빡공단 3기를 모집합니다.이제 곧 개강하는데, 개강맞이 리프레쉬하는 느낌으로 빡공단
3기 어떠신가요~?방학 내 넷쁠릭씁, 유트브 외에 아무것도 해둔 것이 없다면... 빡공단 3기 적극 추천합니다!취준, 커리어, 투잡, 취미 등등 내가 원하는 분야를 딱 하루10분씩 배워보고 싶다는 의지만
있다면 빡공단 3기로 커뭔! <빡공단이란?>30일 동안 매일매일 하루 딱 10분씩! 자신이 배워보고 싶은 분야(취업, 커리어, 투잡, 취미의
카테고리)의 한 가지 온라인 클래스를 수강하면서 꼭 필요한 것들만 짧고 굵게 배워 내 것으로 만드는
온라인 스터디 그룹입니다.아이패드7세대(우수자), 빡공장학금 30만원, 활동수료증, 게릴라미션 기프티콘, 빡공세미나까지!! 뙇 받아가면 빡공단 한 달 만에 부셨다고 자랑할 수 있따!! <모집요강>- 모집대상 : 전국 대학생(재학생, 휴학생, 취준생) 누구나
- 모집기간 : 8월 15일(토) ~ 8월 30일(일)
- 선발과정 : 선착순 마감
- 활동기간 : 8월 한달
- 모집인원 : 50명 이상
- 지원방법 : 베어유 포스트 페이지 내 구글독스 신청서 작성 
- 활동내용 : 베어유 온라인클래스 수강 / 하루10분 온라인 스터디그룹 출석체크 / 게릴라 미션활동
- 활동혜택 : 아이패드 7세대(우수활동자) / 빡공장학금30만원 / 수료증 / 빡공세미나 / 빡공단
커뮤니티 참여 / 게릴라미션 기프티콘 ","['대외활동', '사회']"
