index,urls,title,description,info,image,tags
186,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=339,2020년 상반기 현직자 인터뷰_신청서 및 참여희망 교우명단 포함,"
본 페이지는 '2020년 상반기 현직자 인터뷰' 안내 페이지입니다.
참가신청서 및 참여희망 교우명단은 첨부되어 있으니 확인바랍니다.

1. [중요]신청 전 하단의 프로그램 홍보물 내용을 꼼꼼하게 확인해주시기 바랍니다.

2. 주요 유의/안내사항은 아래와 같습니다.
  - 첨부된 참여희망 교우명단 이외의 기업/직무도 신청가능. 단 섭외에 시간이 다소 소요될 수 있음
  - 신청은 이메일로 진행, 인터뷰는 온라인(Google Meet)으로 진행
  - 개별신청 불가, 팀 단위로만 신청가능(최소 3명, 최대 5명 내외. 최소인원 구성이 부득이 어려울 경우 별도 문의)
  - 학생 1인당 3회까지 신청가능. 단, 동일한 팀구성으로 중복신청 불가
  - 섭외상황에 따라 1지망의 기업/직무로 섭외되지 않을 수도 있음

3. 문의: 학생처 경력개발센터 담당 조진우(careersvc@korea.ac.kr)




",2020년 상반기 현직자 인터뷰_신청서 및 참여희망 교우명단 포함접수기간                                        2020.04.27 00시~ 2020.07.22 00시지원마감 접수방법이메일접수선발방법선발세부일정진행일시2020.07.23 01시~ 2020.07.23 01시진행장소개별진행신청 / 정원0명/0명접수시 필요항목,https://job.korea.ac.kr/repository/uploadfiles/editor/04/14121861-8ecf-444c-a7f1-794336f338a6.png,취업
199,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=326,(신청기간 연장 3차) 영역별 온라인 특강_1학기 기업직무적성검사 모의고사,"
본 페이지는 '2020년 1학기 기업직무적성검사 모의고사' 
영역별 온라인 특강 신청페이지입니다. 

서류발표일정 등을 고려하여 신청기간을 5.18(월) 13:00까지로 연장(3차)하였습니다.
이후 각 기업의 채용일정을 반영하여 신청기간을 유연하게 조정하도록 하겠습니다.

1. 신청시 추가입력 항목을 반드시 정확하게 기입할 것

2. 신청후 홍보물에 안내된 계좌로 학생부담금(교재비)을 입금할 것
※동계방학의 '기업직무적성검사 대비특강' 참여자(교재보유자)는 학생부담금 없이 참여 가능. 단, 미참여자이나 참여자로 신청시 응답했을 경우 패널티* 부여(추후 명단확인 예정)
* 경력개발센터 프로그램 참여 제한

3. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 신청시 작성항목을 별도 전달해주시기 바랍니다.



","(신청기간 연장 3차) 영역별 온라인 특강_1학기 기업직무적성검사 모의고사접수기간                                        2020.04.14 10시~ 2020.05.18 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.05.19 00시~ 2020.05.19 00시진행장소개별진행신청 / 정원319명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. 지난 동계방학의 '기업직무적성검사 대비특강' 참여유무(유/무), 기참가자는 학생부담금 무 (교재 발송용) 주소, 우편번호 연락처(010-0000-0000 형태로 기입)구글아이디(XXXX@gmail.com 형태, 구글클래스를 통해 제공)",https://job.korea.ac.kr/repository/uploadfiles/editor/04/9024cb65-19bc-4695-806b-9d91a4997910.png,취업
200,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=325,(신청기간 연장 3차) 공기업 NCS대비 모의시험_1학기 기업직무적성검사 모의고사,"
본 페이지는 '2020년 1학기 기업직무적성검사 모의고사' 
공기업 NCS대비 모의시험 신청페이지입니다.

서류발표일정 등을 고려하여 신청기간을 5.18(월) 13:00까지로 연장(3차)하였습니다.
이후 각 기업의 채용일정을 반영하여 신청기간을 유연하게 조정하도록 하겠습니다.

1. 신청시 추가입력 항목을 반드시 정확하게 기입할 것

2. 신청후 홍보물에 안내된 계좌로 학생부담금을 입금할 것(여러개 신청할 경우 '학생부담금 상세안내'를 참고하여 입금)

3. 첨부된 '모의시험 유의사항'을 반드시 확인할 것

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 신청시 작성항목을 별도 전달해주시기 바랍니다.



","(신청기간 연장 3차) 공기업 NCS대비 모의시험_1학기 기업직무적성검사 모의고사접수기간                                        2020.04.14 10시~ 2020.05.18 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.05.19 00시~ 2020.05.19 00시진행장소개별진행신청 / 정원89명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. (시험지 발송용) 주소, 우편번호 (시험결과 회신용) 이메일주소 연락처(010-0000-0000 형태로 기입)",https://job.korea.ac.kr/repository/uploadfiles/editor/04/9024cb65-19bc-4695-806b-9d91a4997910.png,취업
201,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=324,(신청기간 연장 3차) 모의 CJ그룹 종합적성검사_1학기 기업직무적성검사 모의고사,"
본 페이지는 '2020년 1학기 기업직무적성검사 모의고사' 
모의 CJ그룹 종합적성검사 신청페이지입니다.

서류발표일정 등을 고려하여 신청기간을 5.18(월) 13:00까지로 연장(3차)하였습니다.
이후 각 기업의 채용일정을 반영하여 신청기간을 유연하게 조정하도록 하겠습니다.

1. 신청시 추가입력 항목을 반드시 정확하게 기입할 것

2. 신청후 홍보물에 안내된 계좌로 학생부담금을 입금할 것(여러개 신청할 경우 '학생부담금 상세안내'를 참고하여 입금)

3. 첨부된 '모의시험 유의사항'을 반드시 확인할 것

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 신청시 작성항목을 별도 전달해주시기 바랍니다.



","(신청기간 연장 3차) 모의 CJ그룹 종합적성검사_1학기 기업직무적성검사 모의고사접수기간                                        2020.04.14 10시~ 2020.05.18 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.05.19 00시~ 2020.05.19 00시진행장소개별진행신청 / 정원38명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. (시험지 발송용) 주소, 우편번호 (시험결과 회신용) 이메일주소 연락처(010-0000-0000 형태로 기입)",https://job.korea.ac.kr/repository/uploadfiles/editor/04/9024cb65-19bc-4695-806b-9d91a4997910.png,취업
202,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=323,(신청기간 연장 3차) 모의 LG그룹 인적성검사_1학기 기업직무적성검사 모의고사,"
본 페이지는 '2020년 1학기 기업직무적성검사 모의고사' 
모의 LG그룹 인적성검사 신청페이지입니다.

서류발표일정 등을 고려하여 신청기간을 5.18(월) 13:00까지로 연장(3차)하였습니다.
이후 각 기업의 채용일정을 반영하여 신청기간을 유연하게 조정하도록 하겠습니다.

1. 신청시 추가입력 항목을 반드시 정확하게 기입할 것

2. 신청후 홍보물에 안내된 계좌로 학생부담금을 입금할 것(여러개 신청할 경우 '학생부담금 상세안내'를 참고하여 입금)

3. 첨부된 '모의시험 유의사항'을 반드시 확인할 것

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 신청시 작성항목을 별도 전달해주시기 바랍니다.



","(신청기간 연장 3차) 모의 LG그룹 인적성검사_1학기 기업직무적성검사 모의고사접수기간                                        2020.04.14 10시~ 2020.05.18 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.05.19 00시~ 2020.05.19 00시진행장소개별진행신청 / 정원52명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. (시험지 발송용) 주소, 우편번호 (시험결과 회신용) 이메일주소 연락처(010-0000-0000 형태로 기입)",https://job.korea.ac.kr/repository/uploadfiles/editor/04/9024cb65-19bc-4695-806b-9d91a4997910.png,취업
203,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=322,(신청기간 연장 3차) 모의 SK인적성검사_1학기 기업직무적성검사 모의고사,"
본 페이지는 '2020년 1학기 기업직무적성검사 모의고사' 
모의 SK인적성검사 신청페이지입니다.

서류발표일정 등을 고려하여 신청기간을 5.18(월) 13:00까지로 연장(3차)하였습니다.
이후 각 기업의 채용일정을 반영하여 신청기간을 유연하게 조정하도록 하겠습니다.

1. 신청시 추가입력 항목을 반드시 정확하게 기입할 것

2. 신청후 홍보물에 안내된 계좌로 학생부담금을 입금할 것(여러개 신청할 경우 '학생부담금 상세안내'를 참고하여 입금)

3. 첨부된 '모의시험 유의사항'을 반드시 확인할 것

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 신청시 작성항목을 별도 전달해주시기 바랍니다.



","(신청기간 연장 3차) 모의 SK인적성검사_1학기 기업직무적성검사 모의고사접수기간                                        2020.04.14 10시~ 2020.05.18 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.05.19 00시~ 2020.05.19 00시진행장소개별진행신청 / 정원132명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. (시험지 발송용) 주소, 우편번호 (시험결과 회신용) 이메일주소 연락처(010-0000-0000 형태로 기입)",https://job.korea.ac.kr/repository/uploadfiles/editor/04/9024cb65-19bc-4695-806b-9d91a4997910.png,취업
204,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=321,(신청기간 연장 3차) 모의 삼성직무적성검사 유형2_1학기 기업직무적성검사 모의고사,"
본 페이지는 '2020년 1학기 기업직무적성검사 모의고사' 
모의 삼성직무적성검사 유형2 신청페이지입니다.

GSAT 일정발표가 지연되고 있는 상황을 고려하여,
신청기간을 5.18(월) 13:00까지로 연장(3차)하였습니다.

이후 발표되는 기업의 채용일정을 반영하여, 신청기간을 유연하게 조정하도록 하겠습니다.

1. 신청시 추가입력 항목을 반드시 정확하게 기입할 것

2. 신청후 홍보물에 안내된 계좌로 학생부담금을 입금할 것(여러개 신청할 경우 '학생부담금 상세안내'를 참고하여 입금)

3. 첨부된 '모의시험 유의사항'을 반드시 확인할 것

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 신청시 작성항목을 별도 전달해주시기 바랍니다.



","(신청기간 연장 3차) 모의 삼성직무적성검사 유형2_1학기 기업직무적성검사 모의고사접수기간                                        2020.04.14 10시~ 2020.05.18 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.05.19 00시~ 2020.05.19 00시진행장소개별진행신청 / 정원164명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. (시험지 발송용) 주소, 우편번호 (시험결과 회신용) 이메일주소 연락처(010-0000-0000 형태로 기입)",https://job.korea.ac.kr/repository/uploadfiles/editor/04/9024cb65-19bc-4695-806b-9d91a4997910.png,취업
205,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=320,(신청기간 연장 3차) 모의 삼성직무적성검사 유형1_1학기 기업직무적성검사 모의고사,"
본 페이지는 '2020년 1학기 기업직무적성검사 모의고사' 
모의 삼성직무적성검사 유형1신청페이지입니다.

GSAT 일정발표가 지연되고 있는 상황을 고려하여,
신청기간을 5.18(월) 13:00까지로 연장(3차)하였습니다.

이후 발표되는 기업의 채용일정을 반영하여, 신청기간을 유연하게 조정하도록 하겠습니다.

1. 신청시 추가입력 항목을 반드시 정확하게 기입할 것

2. 신청후 홍보물에 안내된 계좌로 학생부담금을 입금할 것(여러개 신청할 경우 '학생부담금 상세안내'를 참고하여 입금)

3. 첨부된 '모의시험 유의사항'을 반드시 확인할 것

4. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 신청시 작성항목을 별도 전달해주시기 바랍니다.



","(신청기간 연장 3차) 모의 삼성직무적성검사 유형1_1학기 기업직무적성검사 모의고사접수기간                                        2020.04.14 10시~ 2020.05.18 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.05.19 00시~ 2020.05.19 00시진행장소개별진행신청 / 정원319명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 미숙지로 인한 불이익에 대해서는 책임지지 않습니다. (시험지 발송용) 주소, 우편번호 (시험결과 회신용) 이메일주소 연락처(010-0000-0000 형태로 기입)구글아이디(XXXX@gmail.com 형태, 구글클래스를 통해 '주요문제 온라인 풀이특강 제공')",https://job.korea.ac.kr/repository/uploadfiles/editor/04/9024cb65-19bc-4695-806b-9d91a4997910.png,취업
212,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=313,4/13(월) 언택트 채용시대의 취업전략_ 2020년 4월 온라인 취업특강,"
본 페이지는 '2020년 4월 온라인 취업특강'
언택트 채용시대의 취업전략(4/13(월) 20:00~4/14(화) 20:00) 신청페이지입니다.

1. 해당 취업특강은 온라인(유튜브)로 공개됩니다. 신청시 동영상링크를 전달받을 휴대전화번호와 이메일을 정확하게 기입해주시기 바랍니다.
※발송번호(02-3290-1128)가 스팸등록되어 있지 않은지 확인요망

2. 안내/유의사항을 정확하게 확인해주시기 바랍니다.

3. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 링크를 전달받을 연락처를 전달해주시기 바랍니다.


",4/13(월) 언택트 채용시대의 취업전략_ 2020년 4월 온라인 취업특강접수기간                                        2020.04.07 10시~ 2020.04.13 12시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.04.13 20시~ 2020.04.14 20시진행장소온라인(유튜브)신청 / 정원265명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 영상링크를 전달받을 휴대전화번호를 작성해주세요.(010-XXXX-XXXX 형식) 영상링크를 전달받을 이메일을 작성해주세요. (@korea.ac.kr 형식) 학교 이메일이 아닐 경우 발송불가,https://job.korea.ac.kr/repository/uploadfiles/editor/04/ca397090-facd-41b1-95e8-3de74b8c8538.png,취업
221,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=304,4/7(화) 주요 공기업/공공기관 면접대비 전략_ 2020년 4월 온라인 취업특강,"
본 페이지는 '2020년 3월 온라인 취업특강'
주요 공기업/공공기관 면접대비 전략(4/7(화) 20:00~4/8(수) 20:00) 신청페이지입니다.

1. 해당 취업특강은 온라인(유튜브)로 공개됩니다. 신청시 동영상링크를 전달받을 휴대전화번호와 이메일을 정확하게 기입해주시기 바랍니다.
※발송번호(02-3290-1128)가 스팸등록되어 있지 않은지 확인요망

2. 안내/유의사항을 정확하게 확인해주시기 바랍니다.

3. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 링크를 전달받을 연락처를 전달해주시기 바랍니다.


",4/7(화) 주요 공기업/공공기관 면접대비 전략_ 2020년 4월 온라인 취업특강접수기간                                        2020.03.27 10시~ 2020.04.07 12시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.04.07 20시~ 2020.04.08 20시진행장소온라인(유튜브)신청 / 정원559명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 영상링크를 전달받을 휴대전화번호를 작성해주세요.(010-XXXX-XXXX 형식) 영상링크를 전달받을 이메일을 작성해주세요. (@korea.ac.kr 형식) 학교 이메일이 아닐 경우 발송불가,https://job.korea.ac.kr/repository/uploadfiles/editor/03/8c9180d0-2ace-4162-b00a-f995f93639b5.png,취업
222,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=303,4/6(월) 주요 공기업/공공기관 채용트랜드 및 서류전형 준비전략_ 2020년 4월 온라인 취업특강,"
본 페이지는 '2020년 3월 온라인 취업특강'
주요 공기업/공공기관 채용트랜드 및 서류전형 준비전략(4/6(월) 20:00~4/7(화) 20:00) 신청페이지입니다.

1. 해당 취업특강은 온라인(유튜브)로 공개됩니다. 신청시 동영상링크를 전달받을 휴대전화번호와 이메일을 정확하게 기입해주시기 바랍니다.
※발송번호(02-3290-1128)가 스팸등록되어 있지 않은지 확인요망

2. 안내/유의사항을 정확하게 확인해주시기 바랍니다.

3. 교직원(사번을 부여받은 모든 경우)으로 재직 중이거나 재직 경험이 있는 졸업생의 경우, 신청 후 명단 확인이 되지 않은 경우가 있습니다. 해당자는 필히 careersvc@korea.ac.kr 로 링크를 전달받을 연락처를 전달해주시기 바랍니다.


",4/6(월) 주요 공기업/공공기관 채용트랜드 및 서류전형 준비전략_ 2020년 4월 온라인 취업특강접수기간                                        2020.03.27 10시~ 2020.04.06 12시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.04.06 20시~ 2020.04.07 20시진행장소온라인(유튜브)신청 / 정원583명/900명접수시 필요항목안내/유의사항을 확인하셨습니까? 영상링크를 전달받을 휴대전화번호를 작성해주세요.(010-XXXX-XXXX 형식) 영상링크를 전달받을 이메일을 작성해주세요. (@korea.ac.kr 형식) 학교 이메일이 아닐 경우 발송불가,https://job.korea.ac.kr/repository/uploadfiles/editor/03/8c9180d0-2ace-4162-b00a-f995f93639b5.png,취업
239,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=286,3/20(금) 기업시장사업분석을 통한 취업준비전략_2020년 3월  온라인 취업특강,"
본 페이지는 '2020년 3월 온라인 취업특강'
기업시장사업분석을 통한 취업준비전략(3/20(금) 20:00~3/21(토) 12:00) 신청페이지입니다.

1. 해당 취업특강은 온라인(유튜브)로 공개됩니다. 신청시 동영상링크를 전달받을 휴대전화번호를 정확하게 기입해주시기 바랍니다.

2. 안내/유의사항을 정확하게 확인해주시기 바랍니다.


",3/20(금) 기업시장사업분석을 통한 취업준비전략_2020년 3월  온라인 취업특강접수기간                                        2020.03.13 10시~ 2020.03.20 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.03.20 20시~ 2020.03.21 12시진행장소온라인(유튜브)신청 / 정원480명/900명접수시 필요항목해당 취업특강은 온라인(유튜브)로 진행됩니다. 영상링크를 전달받을 휴대전화번호를 작성해주세요.(010-XXXX-XXXX) 안내/유의사항을 확인하셨습니까? 사전질문1) 특강 주제와 관련된 질문이 있을 경우 작성 사전질문2) 특강 주제와 관련된 질문이 있을 경우 작성사전질문3) 특강 주제와 관련된 질문이 있을 경우 작성,https://job.korea.ac.kr/repository/uploadfiles/editor/03/697228e2-5406-4bbf-be28-7b671c609a04.png,취업
240,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=285,3/19(목) 항목별 자기소개서 작성전략_2020년 3월  온라인 취업특강,"
본 페이지는 '2020년 3월 온라인 취업특강'
항목별 자기소개서 작성전략(3/19(목) 20:00~3/20(금) 12:00) 신청페이지입니다.

1. 해당 취업특강은 온라인(유튜브)로 공개됩니다. 신청시 동영상링크를 전달받을 휴대전화번호를 정확하게 기입해주시기 바랍니다.

2. 안내/유의사항을 정확하게 확인해주시기 바랍니다.


",3/19(목) 항목별 자기소개서 작성전략_2020년 3월  온라인 취업특강접수기간                                        2020.03.13 10시~ 2020.03.19 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.03.19 20시~ 2020.03.20 12시진행장소온라인(유튜브)신청 / 정원498명/900명접수시 필요항목해당 취업특강은 온라인(유튜브)로 진행됩니다. 영상링크를 전달받을 휴대전화번호를 작성해주세요.(010-XXXX-XXXX) 안내/유의사항을 확인하셨습니까? 사전질문1) 특강 주제와 관련된 질문이 있을 경우 작성 사전질문2) 특강 주제와 관련된 질문이 있을 경우 작성사전질문3) 특강 주제와 관련된 질문이 있을 경우 작성,https://job.korea.ac.kr/repository/uploadfiles/editor/03/697228e2-5406-4bbf-be28-7b671c609a04.png,취업
241,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=284,3/18(수) 주요 대기업 자기소개서 작성법과 합격전략_2020년 3월  온라인 취업특강,"
본 페이지는 '2020년 3월 온라인 취업특강'
주요 대기업 자기소개서 작성법과 합격전략(3/18(수) 20:00~3/19(목) 12:00) 신청페이지입니다.

1. 해당 취업특강은 온라인(유튜브)로 공개됩니다. 신청시 동영상링크를 전달받을 휴대전화번호를 정확하게 기입해주시기 바랍니다.

2. 안내/유의사항을 정확하게 확인해주시기 바랍니다.


",3/18(수) 주요 대기업 자기소개서 작성법과 합격전략_2020년 3월  온라인 취업특강접수기간                                        2020.03.13 10시~ 2020.03.18 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.03.18 20시~ 2020.03.19 12시진행장소온라인(유튜브)신청 / 정원472명/900명접수시 필요항목해당 취업특강은 온라인(유튜브)로 진행됩니다. 영상링크를 전달받을 휴대전화번호를 작성해주세요.(010-XXXX-XXXX) 안내/유의사항을 확인하셨습니까? 사전질문1) 특강 주제와 관련된 질문이 있을 경우 작성 사전질문2) 특강 주제와 관련된 질문이 있을 경우 작성사전질문3) 특강 주제와 관련된 질문이 있을 경우 작성,https://job.korea.ac.kr/repository/uploadfiles/editor/03/697228e2-5406-4bbf-be28-7b671c609a04.png,취업
242,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=283,3/17(화) 인사담당자의 자기소개서 평가기준_2020년 3월  온라인 취업특강,"
본 페이지는 '2020년 3월 온라인 취업특강'
인사담당자의 자기소개서 평가기준(3/17(화) 20:00~3/18(수) 12:00) 신청페이지입니다.

1. 해당 취업특강은 온라인(유튜브)로 공개됩니다. 신청시 동영상링크를 전달받을 휴대전화번호를 정확하게 기입해주시기 바랍니다.

2. 안내/유의사항을 정확하게 확인해주시기 바랍니다.


",3/17(화) 인사담당자의 자기소개서 평가기준_2020년 3월  온라인 취업특강접수기간                                        2020.03.13 10시~ 2020.03.17 13시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.03.17 20시~ 2020.03.18 12시진행장소온라인(유튜브)신청 / 정원427명/900명접수시 필요항목해당 취업특강은 온라인(유튜브)로 진행됩니다. 영상링크를 전달받을 휴대전화번호를 작성해주세요.(010-XXXX-XXXX) 안내/유의사항을 확인하셨습니까? 사전질문1) 특강 주제와 관련된 질문이 있을 경우 작성 사전질문2) 특강 주제와 관련된 질문이 있을 경우 작성사전질문3) 특강 주제와 관련된 질문이 있을 경우 작성,https://job.korea.ac.kr/repository/uploadfiles/editor/03/697228e2-5406-4bbf-be28-7b671c609a04.png,취업
243,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=282,진행연기 3/13(금) 경험과 직무역량 연결하기_2020년 3월 취업특강,"
코로나19의 확산에 따라 해당 프로그램의 진행을 연기합니다.
추후 진행 등과 관련해서는 별도 공지하겠습니다.


본 페이지는 '2020년 3월 취업특강'
경험과 직무역량 연결하기(3/13(금) 14:00~17:00) 신청페이지입니다.

1. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.

2. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다


",진행연기 3/13(금) 경험과 직무역량 연결하기_2020년 3월 취업특강접수기간                                        2020.02.24 10시~ 2020.02.25 10시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.03.13 14시~ 2020.03.13 17시진행장소과학도서관 강당(5층)신청 / 정원0명/0명접수시 필요항목,https://job.korea.ac.kr/repository/uploadfiles/editor/02/498c2383-58c0-4b72-9064-e8fece69991f.png,취업
244,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=281,진행연기 3/11(수) 인사담당자의 자기소개서 평가기준_2020년 3월 취업특강,"
코로나19의 확산에 따라 해당 프로그램의 진행을 연기합니다.
추후 진행 등과 관련해서는 별도 공지하겠습니다.


본 페이지는 '2020년 3월 취업특강'
인사담당자의 자기소개서 평가기준(3/11(수) 14:00~17:00) 신청페이지입니다.

1. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.

2. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다


",진행연기 3/11(수) 인사담당자의 자기소개서 평가기준_2020년 3월 취업특강접수기간                                        2020.02.24 10시~ 2020.02.25 10시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.03.11 14시~ 2020.03.11 17시진행장소과학도서관 강당(5층)신청 / 정원0명/0명접수시 필요항목,https://job.korea.ac.kr/repository/uploadfiles/editor/02/498c2383-58c0-4b72-9064-e8fece69991f.png,취업
245,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=280,진행연기 3/10(화) 주요 대기업 자기소개서 작성법과 합격전략_2020년 3월 취업특강,"
코로나19의 확산에 따라 해당 프로그램의 진행을 연기합니다.
추후 진행 등과 관련해서는 별도 공지하겠습니다.


본 페이지는 '2020년 3월 취업특강'
주요 대기업 자기소개서 작성법과 합격전략(3/10(화) 14:00~17:00) 신청페이지입니다.

1. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.

2. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다


",진행연기 3/10(화) 주요 대기업 자기소개서 작성법과 합격전략_2020년 3월 취업특강접수기간                                        2020.02.24 10시~ 2020.02.25 10시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.03.10 14시~ 2020.03.10 17시진행장소과학도서관 강당(5층)신청 / 정원0명/0명접수시 필요항목,https://job.korea.ac.kr/repository/uploadfiles/editor/02/498c2383-58c0-4b72-9064-e8fece69991f.png,취업
246,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=279,진행연기 3/9(월) 항목별 자기소개서 작성전략_2020년 3월 취업특강,"
코로나19의 확산에 따라 해당 프로그램의 진행을 연기합니다.
추후 진행 등과 관련해서는 별도 공지하겠습니다.


본 페이지는 '2020년 3월 취업특강'
항목별 자기소개서 작성전략(3/9(월) 14:00~17:00) 신청페이지입니다.

1. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.

2. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다


",진행연기 3/9(월) 항목별 자기소개서 작성전략_2020년 3월 취업특강접수기간                                        2020.02.24 10시~ 2020.02.25 10시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.03.09 14시~ 2020.03.09 17시진행장소과학도서관 강당(5층)신청 / 정원0명/0명접수시 필요항목,https://job.korea.ac.kr/repository/uploadfiles/editor/02/498c2383-58c0-4b72-9064-e8fece69991f.png,취업
